id_sender,id_receiver,content,time
bbd700eb-4de7-4da6-90d6-0776edc45368,9d65fe4e-7662-4d2d-ab89-7788225bf6b1," You see how big Oprah is now right? She was wonderful in that movie.",Sat Jan 15 23:36:56 EET 2022
bbd700eb-4de7-4da6-90d6-0776edc45368,5845abed-3cbb-41ee-9b4d-73663ea323a4," Yes she was, do you usually purchase your tickets from the box office or purchase online?",Mon Dec 27 15:53:51 EET 2021
bbd700eb-4de7-4da6-90d6-0776edc45368,ca222a80-32a8-4f83-97e2-333a9e89d68c," I always buy it online. I try to avoid missing out on big titles like star wars. Pick it up at the theatre.",Wed Nov 18 23:30:17 EET 2020
0f6e413a-8f2d-4f3f-83a9-ab797742883e,d7a6ddd7-6c7e-49a0-a095-90c2d05e0765," Did you know that more than 80 percent of the earth natural forests already been destroyed?",Fri Feb 04 15:44:17 EET 2022
0f6e413a-8f2d-4f3f-83a9-ab797742883e,3ced88cd-0bdd-4410-be62-644f9b81a2cf," Yeah I read that. And we continue to use our resources like we dont have a clue whats going on. If global warming hits us, think of the already 71 % water covering earth. It will be catastrophic ",Wed Oct 06 23:22:23 EEST 2021
0f6e413a-8f2d-4f3f-83a9-ab797742883e,21a755e3-3567-4805-bd75-f5c8bd853796," Yes you are right, we can't see it because most of the water is underneath us. ",Mon May 10 01:30:21 EEST 2021
0f6e413a-8f2d-4f3f-83a9-ab797742883e,5cb3a300-ecbd-4933-bef5-f021454420c0," Oooo imagine the animals in the unexplored water world we have not seen yet. 4.5 million years old and the world has animals in its oceans for quite some time now. Like the lizards. ",Tue Nov 30 13:58:09 EET 2021
0f6e413a-8f2d-4f3f-83a9-ab797742883e,00d04d03-669b-4ba2-8489-453f6f1a7bfc," when the earth was first formed a day was only 5.5 hours long. It was nice chatting with you, have a good night.",Fri Aug 20 08:49:41 EEST 2021
0f6e413a-8f2d-4f3f-83a9-ab797742883e,6f636be2-2f0a-4333-a954-3175a2ab3c1a," Did you know that summer was considered a bad time to release a movie?",Thu Feb 10 11:08:23 EET 2022
0f6e413a-8f2d-4f3f-83a9-ab797742883e,133c3e1b-eb3c-4e1e-9b49-b6c1c24f8127," In the past it may have been. ",Thu Sep 23 16:28:25 EEST 2021
0f6e413a-8f2d-4f3f-83a9-ab797742883e,9414ddea-333c-4ccd-afce-f7f56ccaffa3," Yes, it was until Jaws was released. That was a scary movie back in the day.",Fri Jul 02 14:39:08 EEST 2021
0f6e413a-8f2d-4f3f-83a9-ab797742883e,bb863cd0-c110-49ef-9796-9a8cce2e80cf," Yeah, that was a good movie. Did you like it? ",Sun Feb 14 01:50:54 EET 2021
0f6e413a-8f2d-4f3f-83a9-ab797742883e,2a593dba-1f40-4099-9483-0b10673bd352," I use to. I think I have seen it too many times now. Spielberg played the clarinet for the soundtrack.",Fri Aug 21 22:31:10 EEST 2020
6e533cc0-d4a6-43ad-ab21-96d41639727a,7280bafb-e65f-464f-ae1a-372f589687d3," Yeah, that is pretty interesting. Did you see the Goonies? ",Sun Jun 07 18:54:13 EEST 2020
6e533cc0-d4a6-43ad-ab21-96d41639727a,0fcb797e-574d-48df-ab03-0fd8433b4fb9," I have. That is a cute movie. I love how they get the jewels at the end to pay the mortgage.",Wed Feb 09 22:13:05 EET 2022
6e533cc0-d4a6-43ad-ab21-96d41639727a,21a9e9d5-4770-4558-9763-259a975adccc," It is pretty good. I'm fairly certain Stranger Things is a rip off of it. ",Fri Nov 12 11:28:32 EET 2021
6e533cc0-d4a6-43ad-ab21-96d41639727a,d753bed7-e3f7-47b5-b489-836aa8b6ea91," I've never seen that movie. There are so many rip-offs these days.",Thu Nov 04 19:17:29 EET 2021
6e533cc0-d4a6-43ad-ab21-96d41639727a,5d1c0fbd-c154-4868-aadd-343c8d34aea7," It is a show on Netflix actually. The first season isn't that bad. ",Sun May 03 17:55:45 EEST 2020
6e533cc0-d4a6-43ad-ab21-96d41639727a,4dae79ef-f6df-43de-9464-3f6fe5bf3615," I don't have Netflix. These days, I'm sure that sounds weird.",Wed Sep 02 23:32:57 EEST 2020
6e533cc0-d4a6-43ad-ab21-96d41639727a,9af705ad-8b0f-4a51-9626-6ad0766aa8b3," I don't either. I saw it at a friends house. ",Sat Nov 06 07:21:42 EET 2021
79565442-c47e-4a5e-a7c8-570c569dceb9,8c3f4d87-8c46-4f1c-8296-b9f069344d2e," I heard that Netflix is losing a lot of money because of password sharing. Did you know Tom Hanks is the highest all-time box office star? I would believe it.",Sat Jun 05 03:41:16 EEST 2021
79565442-c47e-4a5e-a7c8-570c569dceb9,805a6443-ed90-4f2e-a470-eb6acc5e46ec," Yeah, that could be, they are creating a lot of their own content. ",Fri Jan 14 20:43:58 EET 2022
79565442-c47e-4a5e-a7c8-570c569dceb9,5d1c0fbd-c154-4868-aadd-343c8d34aea7," All the streaming channels seem to be doing that now.",Fri Dec 10 15:25:41 EET 2021
79565442-c47e-4a5e-a7c8-570c569dceb9,d753bed7-e3f7-47b5-b489-836aa8b6ea91," Yeah, that is pretty cool. Do you use Roku? ",Wed Oct 27 05:13:57 EEST 2021
79565442-c47e-4a5e-a7c8-570c569dceb9,1760871a-73af-4c78-8d1c-0fcdcd408f4a," Yes, I love my ROKU.",Tue Jan 04 15:41:05 EET 2022
79565442-c47e-4a5e-a7c8-570c569dceb9,88de8906-4023-444d-b578-49e20f0ca692," Do you recommend getting one of them? ",Sat Jul 03 15:00:55 EEST 2021
5e0f817c-7931-4eda-ae19-9ac855b03897,443857b2-c89c-4b04-807f-3f962f9ec33c," I would definitely. You can also get Netflick, Hulu. I have Amazon Prime which has lots of channels.",Tue Jun 29 08:38:45 EEST 2021
5e0f817c-7931-4eda-ae19-9ac855b03897,5b1f1f85-3b60-4af2-986e-3a846081cf52," Oh cool. Then maybe I will check that out. Are you a Tom Hanks fan? ",Sun Oct 24 17:41:47 EEST 2021
5e0f817c-7931-4eda-ae19-9ac855b03897,b55b9123-e8c9-4c3b-9c92-87da6e93f9ed," I truly am. I draw charcoal portraits and I have drawn a picture of him. He is an amazing actor. I also like Robin Williams. I noticed he did a lot of movies about dying.",Sat Feb 05 05:17:43 EET 2022
5e0f817c-7931-4eda-ae19-9ac855b03897,639ffceb-25e6-452b-b8b5-56487a503209," I think he is a great actor. Well, nice chatting with you!",Thu May 13 22:05:19 EEST 2021
5e0f817c-7931-4eda-ae19-9ac855b03897,77f95fb2-3187-4c17-aea2-1c057a9f279e," Nice chatting with you too.",Mon Dec 21 23:37:47 EET 2020
5e0f817c-7931-4eda-ae19-9ac855b03897,053b76a2-946b-4afe-8aef-6b0edf3e8304," Do you know much about the Bible?",Tue Nov 09 16:53:29 EET 2021
5e0f817c-7931-4eda-ae19-9ac855b03897,3f02e38b-84bb-4f66-ab84-45c9a48e4871," some yes",Fri Jun 04 05:27:19 EEST 2021
5e0f817c-7931-4eda-ae19-9ac855b03897,9b366acf-2af4-44b8-afd6-7a9e3702afa7," Did you know that has sold over an estimated 5 billion copies?  Wow.",Sat Aug 28 07:39:41 EEST 2021
5e0f817c-7931-4eda-ae19-9ac855b03897,142387a9-1f85-4a83-a3e1-aac0115f5cbd," I knew it was perhaps the most sold and published book of all time",Sat Mar 27 07:39:43 EET 2021
5e0f817c-7931-4eda-ae19-9ac855b03897,cfbab7c0-e46c-4a50-a2ef-29d62b45df27," Yes. Prior to 1963 it was not uncommon for students in the US to be required to read from the bible as part of their elementary eduction!",Thu Oct 21 13:24:17 EEST 2021
115a43a5-1dd2-4a06-9458-6c751542ac71,1abf0be6-2be0-4a86-a492-c93d25c97c7c," Yes I lived in the Southern US for a while and they still use that at times",Wed Jan 12 02:10:41 EET 2022
115a43a5-1dd2-4a06-9458-6c751542ac71,481d8bc5-cc4b-468e-b1f1-2fa1c60c9953," Nice.  Thomas Jefferson created his own version of the Bible.  He used a razor to cut out the supernatural parts, such as the miracles and the resurrection.",Sat Apr 24 20:43:50 EEST 2021
115a43a5-1dd2-4a06-9458-6c751542ac71,3ced88cd-0bdd-4410-be62-644f9b81a2cf," I was fascinated to hear about that.  That would mean he did not accept the divinity of Jesus Christ, but that He was only a human man.",Wed Nov 17 18:17:33 EET 2021
115a43a5-1dd2-4a06-9458-6c751542ac71,ed46b378-b973-4f08-aacb-b3dc22e66b44," Yes!  Teddy Roosevelt and John Quincy Adams are the only 2 US presidents that did not use a bible when they were sworn in.",Tue Aug 31 18:04:57 EEST 2021
115a43a5-1dd2-4a06-9458-6c751542ac71,81e49dd1-7da6-4a92-8feb-c176b727bc01," Yes that would indicate to me that they were agnostics or aherents to another form of religion",Sun Oct 04 15:41:18 EEST 2020
115a43a5-1dd2-4a06-9458-6c751542ac71,95c513ac-eee7-4092-85eb-00d7c923cbb4," Yes.  The biblical tower of Babel was likely based on a real building, the Etemenanki in modern day Iraq.",Sun Oct 17 11:23:10 EEST 2021
115a43a5-1dd2-4a06-9458-6c751542ac71,698414a5-c56d-446b-9ff9-636f32b9c269," I did not now that, but it is certainly possible.  William Shakespeare wrote an incredible amount of material even though he died at 49 years old.",Sun Oct 13 16:19:36 EEST 2019
646a359a-33db-42e3-a78a-eb819db62b6a,1ddcd736-9919-4d1b-b063-9d0c35f2d436," Yes he did!  he is regarded ad the greatest writer in the English language!",Fri Dec 24 12:56:50 EET 2021
646a359a-33db-42e3-a78a-eb819db62b6a,fae80505-30a8-4f6b-b8f6-a0e29b563da8," I think I read the cliff notes to one of his plays, but I could never stay interested in his works!",Tue Mar 30 12:02:19 EEST 2021
646a359a-33db-42e3-a78a-eb819db62b6a,7e8662bd-d112-4408-8d6e-5a19655141d7," I read the cliff notes of some of his things in college.  He coined a lot of popular phrases that we still use today like ""good riddance"" and ""wild goose chase"".",Sat Aug 08 18:24:31 EEST 2020
646a359a-33db-42e3-a78a-eb819db62b6a,2432d42a-d9b1-41e6-9abb-53498aa29427," Yes those sayings certainly seemed to have stuck into modern language",Thu Sep 09 08:40:49 EEST 2021
646a359a-33db-42e3-a78a-eb819db62b6a,19ffff98-f26d-4d25-a716-2d9a5464e596," Pocahontas and Shakespeare were alive at the same time and died only a year apart.  Interesting facts.",Mon Jan 11 22:36:08 EET 2021
646a359a-33db-42e3-a78a-eb819db62b6a,6b96110a-c88c-4a75-9319-9aa29a0d886a," I guess that would mean Lewis and Clark were exploring the Western United States while Shakespeare was performing plays in England!",Mon Jan 25 10:56:09 EET 2021
646a359a-33db-42e3-a78a-eb819db62b6a,d9b4929f-436f-42a9-b508-7e017e3948a5," Yes!  lol  Shakespeare invented the names Miranda, Jessica, and Olivia.  I never knew that.",Thu Feb 10 02:09:39 EET 2022
646a359a-33db-42e3-a78a-eb819db62b6a,49576857-1424-49c3-8aaf-c6e41759e1e9," Yes, true.  His works can be found in a library, which in Greek language means ""book+shelf"".",Thu Feb 18 09:00:34 EET 2021
646a359a-33db-42e3-a78a-eb819db62b6a,55c92616-fc47-4667-88cc-734858e910a7," I love going to libraries!  I'm a heavy user of them.  It's been fun chatting with you!",Sun Jan 16 11:57:50 EET 2022
15a95e27-b2e1-462e-8fae-8e35a4a34fb8,b174ce80-ea06-48dc-a56d-8c110d224e49," Same thing to you. Good day.",Fri Jan 14 15:39:59 EET 2022
15a95e27-b2e1-462e-8fae-8e35a4a34fb8,9af705ad-8b0f-4a51-9626-6ad0766aa8b3," You have a good day too!",Sat Jan 15 11:31:14 EET 2022
15a95e27-b2e1-462e-8fae-8e35a4a34fb8,35a86160-7f54-4571-9c30-c87fcbc79231," There was man who was falsely imprisoned. He used the prison library to study law and learn to free himself. That is amazing don't you think?",Sat Oct 03 03:42:56 EEST 2020
15a95e27-b2e1-462e-8fae-8e35a4a34fb8,6b49e03d-fff6-4536-8c29-29f6b80c5a39," That is awesome! Speaking of libraries, there are more libraries than McDonalds in the United States. Do you have a library card?",Thu Apr 08 01:07:55 EEST 2021
15a95e27-b2e1-462e-8fae-8e35a4a34fb8,77f95fb2-3187-4c17-aea2-1c057a9f279e," I do and that is good to hear. Also, half of adult have library cards that seems like more than I would have thought.",Mon Dec 06 10:39:00 EET 2021
15a95e27-b2e1-462e-8fae-8e35a4a34fb8,82b9cba9-a447-4266-8e35-dd0ab844ba7b," I know. I don't know that a lot of my friends go to the library. The Sacramento Library has instituted a type of library that might make going to the library more interesting to many. They started a library of things, so you can check out sewing machines and other things that you don't need to own for a long time.",Thu Jan 20 09:39:32 EET 2022
15a95e27-b2e1-462e-8fae-8e35a4a34fb8,2d918cb9-fe8c-46b9-9c17-713ad0672705," That would be so useful. I wonder if other cities do that? I know that normal library collections often included DVD's and CD's and other things besides books.",Fri Nov 26 03:49:38 EET 2021
f40a638b-519b-4423-8f00-974db0da7985,a360e9c4-24af-4cee-bf94-a45e5f74c231," Yes, and I have also checked out passes to various museums in my city. I'm glad some people were dedicated to starting libraries in the past as they have been so useful to me. Have you heard of UK Prime Minister William Gladstone?",Sun Dec 12 09:47:21 EET 2021
f40a638b-519b-4423-8f00-974db0da7985,ad5ce863-42eb-4a0d-ba68-c60fdc40ef7e," I have. I heard that he started a library in 1895 with 32,000 books in it. All from his personal collection. Can you imagine?",Thu Nov 04 12:40:26 EET 2021
f40a638b-519b-4423-8f00-974db0da7985,cda09c48-fc32-4b6d-9d24-8f29da5e5fec," The more amazing thing to me is how he carted all those books by wheelbarrow over 3/4 mile. He was 85!",Sun Oct 03 13:27:56 EEST 2021
d470e6da-87ef-4425-a030-9f7c461b48b2,55c92616-fc47-4667-88cc-734858e910a7," Maybe his daughter helped him. I wonder how many were Shakespeare plays. I was reading one at the library. Did you know that Shakespear coined many of the terms we use today, including ""good riddance"" and ""laughing stock?""",Mon Jan 11 16:06:38 EET 2021
d470e6da-87ef-4425-a030-9f7c461b48b2,95f5f627-8978-45b6-8273-7da6f923dcf7," Oh, that's interesting. I would never have thought as luck would have it, break the ice, and full circle were from Shakespeare.",Sun Oct 31 16:53:07 EET 2021
d470e6da-87ef-4425-a030-9f7c461b48b2,21bf48e3-efbc-4f44-b176-9c27fd371f9b," I guess it makes sense that he coined so many terms since he was the world's greatest dramatist. Plus, he wrote so much. He wrote 39 plays!",Mon Aug 02 05:45:40 EEST 2021
8e192a42-921a-48b1-8592-10a23ae11c4d,e7053205-2a7e-4465-bdbd-30e30cd58419," Not only did he coin terms, but he created names. The names Miranda, Olivia and Jessica were invented by Shakespeare. I didn't know those names went so far back!",Sun May 09 14:48:37 EEST 2021
8e192a42-921a-48b1-8592-10a23ae11c4d,73925e02-0997-4aba-805a-27da1571ae3e," That is interesting. I wonder if these names sound different with the accent of the time. I know the accent can affect the meaning of the performance. The old accent can introduce rhymes or puns that don't work with our modern tongue. What might Miranda sound like in Shakespeare's voice?",Sat Oct 23 15:42:37 EEST 2021
8e192a42-921a-48b1-8592-10a23ae11c4d,f3680f7d-e80f-4c60-b2c3-ec0fbc8d1bcf," That is an interesting thought. Shakespeare has been translated into every major language. I wonder how they preserve Shakespeare's style and language in other languages.",Wed Oct 20 21:22:52 EEST 2021
8e192a42-921a-48b1-8592-10a23ae11c4d,f7043627-a632-4a6f-bf1a-e263b327c143," That is a good question. It would be interesting to study that in school. I bet people use to study Shakespeare in school more than they do now. I hear that people often studied the Bible in school before 1963.",Mon Jan 17 07:18:26 EET 2022
8e192a42-921a-48b1-8592-10a23ae11c4d,42816184-8b20-4af6-8db7-4ceabeca78c5," Yes, the Bible does still play a large role in our lives though. Presidents are still sworn in with them. I wonder why Teddy Roosevelt and John Quincy Adams did not use Bibles at their swearing in ceremonies.",Thu Jul 15 22:08:29 EEST 2021
f9d88f89-c4b6-456f-9a4d-968dfbdd5982,0b6582c3-a376-40e9-9248-221a4737254d," That is true. It does play a role still. Plus it was influenced by real history. For example, the tower of Babel was probably based on a real building in what is now Iraq.",Tue Feb 08 06:48:32 EET 2022
f9d88f89-c4b6-456f-9a4d-968dfbdd5982,d8c194b4-acde-427c-8117-77691a046de2," Thomas Jefferson didn't seem to agree with all parts of the Bible. He made his own version and cut out the supernatural parts. I wonder why that was.",Mon Jun 28 03:23:22 EEST 2021
2c1dfc63-6b8d-4fae-8647-ee01b2b54207,99c853aa-37d3-4faa-8dc6-d0a6a1ba2ca7," Interesting!. All so at least three Presidents saw the Bible differently (Jefferson, Roosevelt and Adams.) Iti is interesting to think about how the Bible changes too. For example, the apple from Adam and Eve was a translation from the 4th century.",Wed Oct 20 06:42:56 EEST 2021
2c1dfc63-6b8d-4fae-8647-ee01b2b54207,646a359a-33db-42e3-a78a-eb819db62b6a," That's true. And different Bible canons have evolved over the century with overlapping contents but also diverging contents.",Thu Oct 15 21:43:40 EEST 2020
2c1dfc63-6b8d-4fae-8647-ee01b2b54207,49576857-1424-49c3-8aaf-c6e41759e1e9," Yes. In fact, the what is seen as canonical depends on the traditions of different groups.",Fri Dec 11 13:00:28 EET 2020
2c1dfc63-6b8d-4fae-8647-ee01b2b54207,c09ae5df-e8ca-4ba0-ab8e-9a911430dc40," That is what cuases disagreement between CHristian denominations about what should be included in the canon.",Thu Mar 18 01:13:54 EET 2021
eb824cf2-4df4-400b-9d98-586d5247872f,3f02e38b-84bb-4f66-ab84-45c9a48e4871," Hi!  How much do you know about planets? ",Tue Dec 21 08:14:42 EET 2021
eb824cf2-4df4-400b-9d98-586d5247872f,115a43a5-1dd2-4a06-9458-6c751542ac71," Hello - I know the alternate names for Earth are gaia, tellus, and telluris.",Sun Aug 23 04:23:19 EEST 2020
eb824cf2-4df4-400b-9d98-586d5247872f,c0afbb58-8054-4bd0-87cc-7c620597a41c," That is awesome, I wonder why they settled on Earth.  It is the only one without a God/Goddess name.",Sun Nov 01 00:53:06 EET 2020
01173629-464e-412d-a8c4-ee2de18c7dd0,095cc7e6-8c91-4eff-ad35-17ad2a7d0a91," I saw that in 1975 the Soviet Union sent a spacecraft to Venus.",Sun Oct 11 17:03:49 EEST 2020
01173629-464e-412d-a8c4-ee2de18c7dd0,4a636057-5396-4c4f-b230-e0b8c7ec1cec," Wow, maybe that is how they found out it doesnt tilt/",Wed Mar 10 17:14:07 EET 2021
01173629-464e-412d-a8c4-ee2de18c7dd0,08a7acad-6d66-48f6-81e1-4925a42bdbb5," You can fit every other planet between Earth and the moon/",Sat Jul 24 13:38:43 EEST 2021
9ef06a5a-1626-401a-8402-b470e8f5357a,bcb8e505-5007-43ea-9659-81e90caeb733," Wow, I didnt realize it was really that far away.  Does that include pluto, they can't decide about that poor planet.",Fri Oct 22 15:30:59 EEST 2021
9ef06a5a-1626-401a-8402-b470e8f5357a,0f660cf8-8d9e-41e0-a3a8-d16c36b7418f," I believe it does. There is a planet that orbits four stars.",Fri Aug 27 13:03:19 EEST 2021
9ef06a5a-1626-401a-8402-b470e8f5357a,10a4392f-4c5d-4aa7-83e1-55c2d3992653," There is a planet where shards of glass rain sideways at 4500 mph in 2000 degree F weather.  No thanks.",Thu Dec 10 21:30:22 EET 2020
e604455c-d14f-409a-bc8d-b9feed555dc8,283736fc-62b8-4233-baf7-fae45c219698," That's crazy! Manned space stations orbit Jupiter are impossible due to the intense radiation.",Tue Oct 05 09:10:05 EEST 2021
e604455c-d14f-409a-bc8d-b9feed555dc8,ed46b378-b973-4f08-aacb-b3dc22e66b44," I would imagine.  I have heard there are pretty violent storms on Jupiter.",Mon Oct 14 22:56:32 EEST 2019
e604455c-d14f-409a-bc8d-b9feed555dc8,ba402b09-623a-4b22-be74-2eccee8edd6e," I've heard that too. Even heard you can pick up the strong storms on Earth over radios",Wed Jan 08 01:00:57 EET 2020
e604455c-d14f-409a-bc8d-b9feed555dc8,d3719fdd-4901-4c0d-8ebe-925575fc9d13," Jupiter has a moon that could be considered a planet if it orbited the sun.",Tue Dec 14 10:03:43 EET 2021
e604455c-d14f-409a-bc8d-b9feed555dc8,78b5efb6-29d5-46e1-8ffd-4ae0a11e0c9f," Wow that's crazy. Do you know much about governors?",Sun Jan 16 21:13:31 EET 2022
29e8a0c6-48e7-49be-b90a-e342ac1d0f69,d6efb221-72ad-4f93-a4f8-bccea155891b," Some, I know Schwarzenegger never lived in Sacramento, he commuted daily by private jet.",Sun Sep 27 06:21:21 EEST 2020
29e8a0c6-48e7-49be-b90a-e342ac1d0f69,f7043627-a632-4a6f-bf1a-e263b327c143," That would be hard to do. It says he went 3 hours per day by private jet. Talk about a long commute.",Tue Oct 27 09:49:12 EET 2020
29e8a0c6-48e7-49be-b90a-e342ac1d0f69,6aa37047-e825-41e7-8c8d-90e5199e786d," i couldnt do that.  time is too valuable.",Tue Jul 14 21:43:45 EEST 2020
7f30edf8-22ee-4820-a680-c684623e2d05,2a593dba-1f40-4099-9483-0b10673bd352," I agree. Did you know that Athiests cannot be governor of South Carolina.",Mon Aug 02 14:21:22 EEST 2021
7f30edf8-22ee-4820-a680-c684623e2d05,eb286e39-4878-493a-b680-fae13ecb1da5," Wow, I didnt know that.  Texas actually elected the first female governor.",Sat Jan 22 02:05:09 EET 2022
7f30edf8-22ee-4820-a680-c684623e2d05,112b1797-6fce-4663-ac77-45b9d55b9de9," That's really good to know. The governor of Oklahoma has an Oklahoma shaped pool.",Sat Aug 28 09:36:55 EEST 2021
7f30edf8-22ee-4820-a680-c684623e2d05,fad0ba6b-19c6-4b99-8db1-784f7af04b39," Nice chat!  Have a great day!",Sat Feb 05 07:28:22 EET 2022
7f30edf8-22ee-4820-a680-c684623e2d05,7df5728d-0686-4c78-9e6d-dcde1f3f23ef," hello do you like dance?",Wed Feb 09 17:54:34 EET 2022
7f30edf8-22ee-4820-a680-c684623e2d05,76b6bd73-63bb-476c-88af-1fd5011258fe," I love it. Did you know Bruce Lee was a dancer too?",Wed Oct 13 13:55:49 EEST 2021
7f30edf8-22ee-4820-a680-c684623e2d05,3df6927a-0600-41f8-8d35-0d37c4d7bd10," Yes pretty awesome he even won a cha -cha championship once",Sun Jan 10 15:52:14 EET 2021
7280bafb-e65f-464f-ae1a-372f589687d3,bed15dff-cc0f-4257-8abc-3801d4c20edb," Yes, same with Tupac, he was a ballet dancer too",Thu Jan 20 23:50:29 EET 2022
7280bafb-e65f-464f-ae1a-372f589687d3,81e49dd1-7da6-4a92-8feb-c176b727bc01," Yeah and he even was part of a nutcracker production, he was the mouse",Wed Oct 27 11:15:25 EEST 2021
d7d4f335-b14f-4b94-a9dc-0fc4c95e9689,f72b881c-9127-463b-bb04-963131c7dffd," Nice. Ballet dancers go through tons of shoes, 4 pairs a week",Thu Mar 18 06:07:41 EET 2021
d7d4f335-b14f-4b94-a9dc-0fc4c95e9689,073bd0eb-65f9-4c2a-83dc-2838ee932e62," Yeah must cost a lot too. Babies are good at dancing too when they hear music",Wed Oct 13 17:16:02 EEST 2021
d7d4f335-b14f-4b94-a9dc-0fc4c95e9689,9bdf7a87-f896-439c-9fc5-8cff92e42468," Yeah and they smile more once they hit the beat, smart",Sun Apr 04 00:03:14 EEST 2021
d7d4f335-b14f-4b94-a9dc-0fc4c95e9689,1379cb69-524d-4624-bffa-900dcef61108," Yes super sweet. Jackson had a patent on a device that improved his dance moves",Thu Nov 05 06:10:14 EET 2020
d7d4f335-b14f-4b94-a9dc-0fc4c95e9689,de2e09cb-1b8e-4fdc-9b6d-be06f45f816d," Nice. Do you like soundtracks?",Tue Oct 20 21:13:20 EEST 2020
d7d4f335-b14f-4b94-a9dc-0fc4c95e9689,5cb3a300-ecbd-4933-bef5-f021454420c0," Yes I do. Did you know Spielberg, when creating the soundtrack for Jaws, played the clarinet?",Sun Jul 18 23:27:33 EEST 2021
569638b1-cd24-4f0a-b2c5-4edefd9f5158,85f942bc-6ade-4237-8673-1b7777758aab," the Brother Where Art Thou one is 8 times certified platinum",Thu Jan 20 15:01:51 EET 2022
94657fc3-0bbc-4e43-bee7-13e877adde0e,2de52627-ae9a-44e4-83b6-fd498b4d343c," Wow! That is impressive. Phil Collins speaks many languages and recorded the Tarzan ST in all of them.",Sun Jan 16 16:44:52 EET 2022
94657fc3-0bbc-4e43-bee7-13e877adde0e,8801c938-9af7-4c92-891c-87f9cac53bc6," Yes including german, spanish, italian, and french. Amazing",Sat Apr 03 09:42:19 EEST 2021
94657fc3-0bbc-4e43-bee7-13e877adde0e,5e0f817c-7931-4eda-ae19-9ac855b03897," I know. The track title in the Batman Begins ST is named after a genius of a bat",Mon Jul 12 06:03:01 EEST 2021
94657fc3-0bbc-4e43-bee7-13e877adde0e,3532e059-19cb-44fa-b17d-46d11a3a7dd2," Haha that is super creative. Do you ever read movie reviews?",Thu Jan 20 05:47:25 EET 2022
94657fc3-0bbc-4e43-bee7-13e877adde0e,76b6bd73-63bb-476c-88af-1fd5011258fe," I read them sometimes, I mostly rely on Rotten Tomatoes, and you?",Sat Aug 28 02:57:56 EEST 2021
94657fc3-0bbc-4e43-bee7-13e877adde0e,9ef06a5a-1626-401a-8402-b470e8f5357a," Me too. Did you know Bay's average rating for his movies is just 38% there?",Wed Jan 19 00:56:08 EET 2022
94657fc3-0bbc-4e43-bee7-13e877adde0e,566c8d7a-1b4f-4c58-98a2-d6cc59d999e7," Wow that low? Movies based on video games also have a low rating there too",Wed Jul 22 13:31:10 EEST 2020
94657fc3-0bbc-4e43-bee7-13e877adde0e,82aa46bc-4f21-477a-a2b2-2750ec32644c," Yeah it seems. It is owned by Warner Bros",Sun Jan 31 04:09:19 EET 2021
94657fc3-0bbc-4e43-bee7-13e877adde0e,57cf3e78-93b1-4730-9434-3ec0b126dc48," Yeah they seem to have their hand on everything",Thu Feb 27 10:29:45 EET 2020
94657fc3-0bbc-4e43-bee7-13e877adde0e,7f30edf8-22ee-4820-a680-c684623e2d05," Are you a fan of dance? ",Mon Jul 27 02:43:29 EEST 2020
1ef20737-41b2-48d8-a291-86b3e869f5d1,af2103d3-c26f-4433-933c-83836afcf059," Sure. I find the movement very aesthetically pleasing.",Tue Jan 05 00:51:55 EET 2021
c0216a9a-4c04-4105-a811-7ad470a70b77,13ca45e4-0f5b-46ea-b983-cc67dd10f620," They say that babies spontaneously dance to music. I suppose that shows there's something very fundamentally human in dance.",Sun Jan 02 10:18:04 EET 2022
c0216a9a-4c04-4105-a811-7ad470a70b77,133c3e1b-eb3c-4e1e-9b49-b6c1c24f8127," Not just human! Parrots are able to dance perfectly to music. They speculate it's tied into their ability to mimic.",Mon Oct 04 04:36:45 EEST 2021
c0216a9a-4c04-4105-a811-7ad470a70b77,a5e2d30b-dd5a-4f09-bf2a-0fa7fe13c339," Wow, I guess everything with a heartbeat probably feels some impulse to dance. More advanced forms of dance have aesthetic and symbolic value. ",Thu Apr 22 02:59:34 EEST 2021
c0216a9a-4c04-4105-a811-7ad470a70b77,3337244e-6bb5-4b15-97f0-f3c85b2802b2," Did you know Emilia Clarke did the funky chicken and robot dance to audition for Game of Thrones?",Thu Jan 20 01:23:43 EET 2022
c0216a9a-4c04-4105-a811-7ad470a70b77,4a636057-5396-4c4f-b230-e0b8c7ec1cec," LOL, no. Can't imagine how that would help her get the part? I do know that Bruce Lee once won a cha-cha competition in Hong Kong.",Sun Jun 27 12:47:55 EEST 2021
cb716425-c31e-42c5-b565-bd5de994756d,79565442-c47e-4a5e-a7c8-570c569dceb9," That's pretty funny. Apparently, Mr. Rogers learned to breakdance on an episode.",Sat May 01 23:18:09 EEST 2021
cb716425-c31e-42c5-b565-bd5de994756d,088754a2-da5e-494e-bfa2-1587c538c40c," And rapper Tupac Shakur danced in the Nutcracker in high school. Sounds like he and Mr Rogers swapped paths along the way.",Tue Nov 16 15:44:05 EET 2021
cb716425-c31e-42c5-b565-bd5de994756d,2b7cb83c-8771-4572-b171-0123d61464b3," Haha. Like Bill Bailey, an old tap dancer and Michael Jackson! Bill Bailey was first recorded moonwalking in 1955.",Sat Dec 04 15:50:56 EET 2021
